"name" "id" "judgmentDate" "year"
"6262" "Sławomir Zieliński" 75914 "2014-10-24" 2014
"6263" "Tomasz Kotkowski" 75914 "2014-10-24" 2014
"6264" NA 75915 "2014-11-14" 2014
"6265" "Bogdan Jachowicz" 75916 "2014-10-24" 2014
"6266" "Sławomir Zieliński" 75916 "2014-10-24" 2014
"6267" "Tomasz Kotkowski" 75916 "2014-10-24" 2014
"6268" "Bożena Rządzińska" 75917 "2014-10-28" 2014
"6269" "Jarosław Janeczek" 75917 "2014-10-28" 2014
"6270" "Zofia Szcześniewicz" 75917 "2014-10-28" 2014
"6271" "Zofia Szcześniewicz Bożena Rządzińska Ssr Jarosław Janeczek" 75918 "2014-11-12" 2014
"6272" NA 75919 "2014-11-13" 2014
"6273" "Bogdan Jachowicz" 75920 "2014-10-24" 2014
"6274" "Sławomir Zieliński" 75920 "2014-10-24" 2014
"6275" "Tomasz Kotkowski" 75920 "2014-10-24" 2014
"6276" "Bogdan Jachowicz" 75921 "2014-10-24" 2014
"6277" "Sławomir Zieliński" 75921 "2014-10-24" 2014
"6278" "Tomasz Kotkowski" 75921 "2014-10-24" 2014
"6279" NA 75922 "2014-11-13" 2014
"6280" NA 75923 "2014-11-06" 2014
"6281" "Bartosz Lewandowski" 75924 "2014-10-23" 2014
"6282" "Bożena Rządzińska" 75924 "2014-10-23" 2014
"6283" "Jacek Kępa" 75924 "2014-10-23" 2014
"6284" NA 75925 "2014-11-10" 2014
"6285" "S O Krzysztof Kacprzak" 75926 "2014-10-22" 2014
"6286" "Wojciech Borten" 75926 "2014-10-22" 2014
"6287" NA 75927 "2014-11-12" 2014
"6288" "Bogdan Jachowicz" 75928 "2014-10-24" 2014
"6289" "Sławomir Zieliński" 75928 "2014-10-24" 2014
"6290" "Tomasz Kotkowski" 75928 "2014-10-24" 2014
"6291" "Barbara Pięcek" 75929 "2014-10-27" 2014
"6292" "Elżbieta Gawryszczak" 75929 "2014-10-27" 2014
"6293" "Jacek Świerczyński" 75929 "2014-10-27" 2014
"6294" NA 75930 "2014-11-03" 2014
"6295" NA 75931 "2014-11-06" 2014
"6296" "Barbara Pięcek" 75932 "2014-10-27" 2014
"6297" "Elżbieta Gawryszczak" 75932 "2014-10-27" 2014
"6298" "Jacek Świerczyński" 75932 "2014-10-27" 2014
"6299" NA 75933 "2014-11-06" 2014
"6300" "Bożena Rządzińska" 75934 "2014-10-28" 2014
"6301" "Jarosław Janeczek" 75934 "2014-10-28" 2014
"6302" "Zofia Szcześniewicz" 75934 "2014-10-28" 2014
"6303" NA 75935 "2014-11-12" 2014
"6304" "Dorota Kozarzewska" 75936 "2014-10-29" 2014
"6305" "Eryk Dąbrowski" 75936 "2014-10-29" 2014
"6306" "Marta Witoszyńska" 75936 "2014-10-29" 2014
"6307" NA 75937 "2014-11-12" 2014
"6308" "Dorota Kozarzewska" 75938 "2014-10-29" 2014
"6309" "S O Marta Witoszyńska" 75938 "2014-10-29" 2014
"6310" "Dorota Kozarzewska" 75939 "2014-10-29" 2014
"6311" "Eryk Dąbrowski" 75939 "2014-10-29" 2014
"6312" "Marta Witoszyńska" 75939 "2014-10-29" 2014
"6313" NA 75940 "2014-11-17" 2014
"6314" NA 75941 "2014-11-06" 2014
"6315" "Barbara Pięcek" 75942 "2014-10-27" 2014
"6316" "Elżbieta Gawryszczak" 75942 "2014-10-27" 2014
"6317" "Jacek Świerczyński" 75942 "2014-10-27" 2014
"6318" NA 75943 "2014-11-21" 2014
"6319" "Bożena Rządzińska" 75944 "2014-10-23" 2014
"6320" "Anna Rodak" 75967 "2014-12-04" 2014
"6321" "Dagmara Garnczarek" 75967 "2014-12-04" 2014
"6322" "Sędziowie" 75968 "2015-01-14" 2015
"6323" "Ewa Chałubińska" 75969 "2015-01-14" 2015
"6324" "Karol Kotyński" 75969 "2015-01-14" 2015
"6325" "Monika Pawłowska-Radzimierska" 75969 "2015-01-14" 2015
"6326" NA 76175 "2014-11-19" 2014
"6327" "Radosław Olewczyński" 76176 "2014-10-27" 2014
"6328" NA 76177 "2014-11-10" 2014
"6329" "Barbara Pięcek" 76178 "2014-10-27" 2014
"6330" "Elżbieta Gawryszczak" 76178 "2014-10-27" 2014
"6331" "Jacek Świerczyński" 76178 "2014-10-27" 2014
"6332" NA 76179 "2014-11-10" 2014
"6333" "Barbara Pięcek" 76180 "2014-10-27" 2014
"6334" NA 76181 "2014-11-10" 2014
"6335" "Jacek Świerczyński" 76182 "2014-10-27" 2014
"6336" NA 76183 "2014-11-18" 2014
"6337" "Bożena Rządzińska" 76184 "2014-10-28" 2014
"6338" "Jarosław Janeczek" 76184 "2014-10-28" 2014
"6339" "Zofia Szcześniewicz" 76184 "2014-10-28" 2014
"6340" "Dagmara Kowalczyk-Wrzodak" 76185 "2014-10-30" 2014
"6341" "Izabela Wawrzynkiewicz" 76185 "2014-10-30" 2014
"6342" "Radosław Olewczyński" 76185 "2014-10-30" 2014
"6343" NA 76186 "2014-11-13" 2014
"6344" NA 76187 "2014-11-12" 2014
"6345" "Barbara Pięcek" 76188 "2014-10-27" 2014
"6346" "Elżbieta Gawryszczak" 76188 "2014-10-27" 2014
"6347" "Jacek Świerczyński" 76188 "2014-10-27" 2014
"6348" NA 76189 "2014-11-19" 2014
"6349" "Barbara Pięcek" 76190 "2014-10-27" 2014
"6350" "Elżbieta Gawryszczak" 76190 "2014-10-27" 2014
"6351" "Jacek Świerczyński" 76190 "2014-10-27" 2014
"6352" NA 76191 "2014-11-19" 2014
"6353" "Barbara Pięcek" 76192 "2014-10-27" 2014
"6354" "Elżbieta Gawryszczak" 76192 "2014-10-27" 2014
"6355" "Jacek Świerczyński" 76192 "2014-10-27" 2014
"6356" NA 76193 "2014-11-14" 2014
"6357" "Barbara Pięcek" 76194 "2014-10-27" 2014
"6358" "Elżbieta Gawryszczak" 76194 "2014-10-27" 2014
"6359" "Jacek Świerczyński" 76194 "2014-10-27" 2014
"6360" NA 76195 "2014-12-10" 2014
"6361" "Bożena Rządzińska" 76196 "2014-10-28" 2014
"6362" "Jarosław Janeczek" 76196 "2014-10-28" 2014
"6363" "Zofia Szcześniewicz" 76196 "2014-10-28" 2014
"6364" NA 76197 "2014-12-10" 2014
"6365" "Bożena Rządzińska" 76198 "2014-10-28" 2014
"6366" "Jarosław Janeczek" 76198 "2014-10-28" 2014
"6367" "Zofia Szcześniewicz" 76198 "2014-10-28" 2014
"6368" NA 76199 "2014-11-06" 2014
"6369" "Bożena Rządzińska" 76200 "2014-10-28" 2014
"6370" "Jarosław Janeczek" 76200 "2014-10-28" 2014
"6371" "Zofia Szcześniewicz" 76200 "2014-10-28" 2014
"6372" NA 124917 "2014-11-19" 2014
"6373" "Krzysztof Kacprzak" 124918 "2014-11-05" 2014
"6374" NA 124919 "2014-11-04" 2014
"6375" "Barbara Pięcek" 124920 "2014-11-04" 2014
"6376" "Bogdan Jachowicz" 124920 "2014-11-04" 2014
"6377" "Renata Jagura" 124920 "2014-11-04" 2014
"6378" NA 124921 "2014-11-21" 2014
"6379" "Dagmara Kowalczyk-Wrzodak" 124922 "2014-10-30" 2014
"6380" "Izabela Wawrzynkiewicz" 124922 "2014-10-30" 2014
"6381" "Radosław Olewczyński" 124922 "2014-10-30" 2014
"6382" NA 124923 "2014-11-28" 2014
"6383" "Jacek Kępa" 124924 "2014-11-03" 2014
"6384" "Monika Malinowska-Wasiak" 124924 "2014-11-03" 2014
"6385" "Zofia Szcześniewicz" 124924 "2014-11-03" 2014
"6386" NA 124925 "2014-11-13" 2014
"6387" "Izabela Wawrzynkiewicz" 124926 "2014-10-30" 2014
"6388" NA 124927 "2014-11-17" 2014
"6389" NA 124928 "2014-11-18" 2014
"6390" "Barbara Pięcek" 124929 "2014-11-04" 2014
"6391" "Bogdan Jachowicz" 124929 "2014-11-04" 2014
"6392" "Renata Jagura" 124929 "2014-11-04" 2014
"6393" NA 124930 "2014-11-17" 2014
"6394" "Barbara Pięcek" 124931 "2014-11-04" 2014
"6395" "Bogdan Jachowicz" 124932 "2014-11-04" 2014
"6396" NA 124933 "2014-11-18" 2014
"6397" NA 124934 "2014-11-19" 2014
"6398" "Dorota Kozarzewska" 124935 "2014-11-05" 2014
"6399" NA 124936 "2014-11-19" 2014
"6400" "Elżbieta Gawryszczak" 124937 "2014-11-05" 2014
"6401" "Krzysztof Kacprzak" 124937 "2014-11-05" 2014
"6402" "Sławomir Zieliński" 124937 "2014-11-05" 2014
"6403" NA 124938 "2014-11-20" 2014
"6404" "Barbara Pięcek" 124939 "2014-11-04" 2014
"6405" "Bogdan Jachowicz" 124939 "2014-11-04" 2014
"6406" "Renata Jagura" 124939 "2014-11-04" 2014
"6407" NA 124940 "2014-11-21" 2014
"6408" "Bogdan Jachowicz" 124941 "2014-11-04" 2014
"6409" "Sławomir Zieliński" 124941 "2014-11-04" 2014
"6410" "Tomasz Kotkowski" 124941 "2014-11-04" 2014
"6411" NA 124942 "2014-11-18" 2014
"6412" "Barbara Pięcek" 124943 "2014-11-04" 2014
"6413" "Bogdan Jachowicz" 124943 "2014-11-04" 2014
"6414" "Renata Jagura" 124943 "2014-11-04" 2014
"6415" "Dorota Kozarzewska Mikołaj Pawłowski" 124944 "2014-11-05" 2014
"6416" "Wojciech Borten" 124944 "2014-11-05" 2014
"6417" NA 124945 "2014-11-20" 2014
"6418" NA 124946 "2014-11-14" 2014
"6419" "Dagmara Kowalczyk-Wrzodak" 124947 "2014-10-30" 2014
"6420" "Izabela Wawrzynkiewicz" 124947 "2014-10-30" 2014
"6421" "Radosław Olewczyński" 124947 "2014-10-30" 2014
"6422" NA 124948 "2014-11-17" 2014
"6423" "Dagmara Kowalczyk-Wrzodak" 124949 "2014-10-30" 2014
"6424" "Izabela Wawrzynkiewicz" 124949 "2014-10-30" 2014
"6425" "Radosław Olewczyński" 124949 "2014-10-30" 2014
"6426" NA 124950 "2014-11-18" 2014
"6427" "Jacek Kępa" 124951 "2014-11-03" 2014
"6428" "Monika Malinowska-Wasiak" 124951 "2014-11-03" 2014
"6429" "Zofia Szcześniewicz" 124951 "2014-11-03" 2014
"6430" NA 124952 "2014-11-14" 2014
"6431" "Dagmara Kowalczyk-Wrzodak" 124953 "2014-10-30" 2014
"6432" "Izabela Wawrzynkiewicz" 124953 "2014-10-30" 2014
"6433" "Radosław Olewczyński" 124953 "2014-10-30" 2014
"6434" NA 124954 "2014-11-17" 2014
"6435" "Jacek Kępa" 124955 "2014-11-03" 2014
"6436" "Monika Malinowska-Wasiak" 124955 "2014-11-03" 2014
"6437" "Zofia Szcześniewicz" 124955 "2014-11-03" 2014
"6438" "Jacek Kępa" 124956 "2014-11-03" 2014
"6439" "Monika Malinowska-Wasiak" 124956 "2014-11-03" 2014
"6440" "Zofia Szcześniewicz" 124956 "2014-11-03" 2014
"6441" NA 124957 "2014-11-20" 2014
"6442" NA 124958 "2014-11-26" 2014
"6443" "Jacek Kępa" 124959 "2014-11-03" 2014
"6444" "Monika Malinowska-Wasiak" 124959 "2014-11-03" 2014
"6445" "Zofia Szcześniewicz" 124959 "2014-11-03" 2014
"6446" NA 124960 "2014-11-17" 2014
"6447" "Jacek Kępa" 124961 "2014-11-03" 2014
"6448" "Monika Malinowska-Wasiak" 124961 "2014-11-03" 2014
"6449" "Zofia Szcześniewicz" 124961 "2014-11-03" 2014
"6450" "Barbara Pięcek" 124962 "2014-11-04" 2014
"6451" "Bogdan Jachowicz" 124962 "2014-11-04" 2014
"6452" "Renata Jagura" 124962 "2014-11-04" 2014
"6453" NA 124963 "2014-11-20" 2014
"6454" NA 124964 "2014-11-20" 2014
"6455" "Barbara Pięcek" 124965 "2014-11-04" 2014
"6456" "Bogdan Jachowicz" 124965 "2014-11-04" 2014
"6457" "Renata Jagura" 124965 "2014-11-04" 2014
"6458" NA 124966 "2014-11-21" 2014
"6459" "Barbara Pięcek" 124967 "2014-11-04" 2014
"6460" "Bogdan Jachowicz" 124967 "2014-11-04" 2014
"6461" "Renata Jagura" 124967 "2014-11-04" 2014
"6462" NA 124968 "2014-11-25" 2014
"6463" "Dorota Kozarzewska" 124969 "2014-11-05" 2014
"6464" "S O Wojciech Borten" 124969 "2014-11-05" 2014
"6465" NA 124970 "2014-11-26" 2014
"6466" "Dorota Kozarzewska" 124971 "2014-11-05" 2014
"6467" "Mikołaj Pawłowski" 124971 "2014-11-05" 2014
"6468" "Wojciech Borten" 124971 "2014-11-05" 2014
"6469" NA 124972 "2014-11-25" 2014
"6470" "Dorota Kozarzewska" 124973 "2014-11-05" 2014
"6471" "S O Wojciech Borten" 124973 "2014-11-05" 2014
"6472" "Elżbieta Gawryszczak" 124974 "2014-11-05" 2014
"6473" "Krzysztof Kacprzak" 124974 "2014-11-05" 2014
"6474" "Sławomir Zieliński" 124974 "2014-11-05" 2014
"6475" NA 124975 "2014-11-25" 2014
"6476" NA 124993 "2014-12-19" 2014
"6477" "Marek Surmacz" 124994 "2014-12-19" 2014
"6478" "Maria Antecka" 124994 "2014-12-19" 2014
"6479" "Wojciech Janicki" 124994 "2014-12-19" 2014
"6480" NA 124999 "2015-01-08" 2015
"6481" "Tomasz Bajer" 125000 "2014-12-02" 2014
"6482" NA 125001 "2015-01-19" 2015
"6483" "Bartosz Kaźmierak" 125002 "2014-12-01" 2014
"6484" NA 125003 "2015-01-02" 2015
"6485" "Bartosz Kaźmierak" 125004 "2014-06-11" 2014
"6486" NA 125077 "2014-10-28" 2014
"6487" "Barbara Kubasik" 125083 "2014-12-10" 2014
"6488" "Marek Kruszewski" 125084 "2014-10-20" 2014
"6489" "Jacek Pasikowski" 125129 "2014-09-16" 2014
"6490" NA 125557 "2014-12-17" 2014
"6491" "Sędziowie" 125573 "2015-01-05" 2015
"6492" NA 125574 "2015-01-13" 2015
"6493" "Ewa Sudomir-Zalepa" 125575 "2014-12-29" 2014
"6494" "Monika Pawłowska-Radzimierska" 125575 "2014-12-29" 2014
"6495" NA 125576 "2015-01-07" 2015
"6496" "Ewa Sudomir-Zalepa" 125577 "2014-12-15" 2014
"6497" "Monika Pawłowska-Radzimierska" 125577 "2014-12-15" 2014
"6498" NA 125578 "2014-09-26" 2014
"6499" "Sędziowie" 125723 "2015-01-12" 2015
"6500" "Anna Rodak" 125724 "2014-12-29" 2014
"6501" "Karol Kotyński" 125724 "2014-12-29" 2014
"6502" "Magdalena Lisowska" 125724 "2014-12-29" 2014
"6503" "M. Rojecka-Mazurczyk" 125983 "2014-12-22" 2014
"6504" "E.steckiewicz-Ochocka" 126138 "2014-11-25" 2014
"6505" "Paweł Filipiak" 126139 "2014-07-18" 2014
"6506" "E.steckiewicz-Ochocka" 126140 "2014-12-11" 2014
"6507" "E.steckiewicz-Ochocka" 126141 "2014-12-09" 2014
"6508" "E.steckiewicz-Ochocka" 126142 "2014-11-25" 2014
"6509" NA 126143 "2014-10-29" 2014
"6510" "Dorota Liczberska-Dębska" 126144 "2014-10-29" 2014
"6511" NA 126145 "2014-12-18" 2014
"6512" "Marek Kruszewski" 126146 "2014-12-18" 2014
"6513" NA 126147 "2014-12-11" 2014
"6514" "E.steckiewicz-Ochocka" 126148 "2014-12-11" 2014
"6515" "Sylwia Łopaczewska" 126149 "2014-10-23" 2014
"6516" NA 126421 "2014-12-18" 2014
"6517" "Lena Durajska" 126422 "2014-11-25" 2014
"6518" "Magdalena Lisowska" 126422 "2014-11-25" 2014
"6519" NA 126788 "2014-11-14" 2014
"6520" "Izabela Wawrzynkiewicz" 126789 "2014-11-06" 2014
"6521" NA 126790 "2014-11-19" 2014
"6522" "Elżbieta Gawryszczak" 126791 "2014-11-05" 2014
"6523" "Krzysztof Kacprzak" 126791 "2014-11-05" 2014
"6524" "Sławomir Zieliński" 126791 "2014-11-05" 2014
"6525" NA 126792 "2014-11-28" 2014
"6526" "Dorota Kozarzewska Mikołaj Pawłowski" 126793 "2014-11-05" 2014
"6527" "Wojciech Borten" 126793 "2014-11-05" 2014
"6528" NA 126794 "2014-11-03" 2014
"6529" NA 126795 "2014-11-26" 2014
"6530" "Bartosz Lewandowski" 126796 "2014-11-06" 2014
"6531" "Izabela Wawrzynkiewicz" 126796 "2014-11-06" 2014
"6532" "Radosław Olewczyński" 126796 "2014-11-06" 2014
"6533" NA 126798 "2014-11-28" 2014
"6534" "Dorota Kozarzewska" 126799 "2014-11-05" 2014
"6535" "Mikołaj Pawłowski" 126799 "2014-11-05" 2014
"6536" "Wojciech Borten" 126799 "2014-11-05" 2014
"6537" NA 126800 "2014-11-20" 2014
"6538" "Dorota Kozarzewska Mikołaj Pawłowski" 126801 "2014-11-05" 2014
"6539" "Wojciech Borten" 126801 "2014-11-05" 2014
"6540" NA 126802 "2014-11-26" 2014
"6541" "Elżbieta Gawryszczak" 126803 "2014-11-05" 2014
"6542" "Krzysztof Kacprzak" 126803 "2014-11-05" 2014
"6543" "Sławomir Zieliński" 126803 "2014-11-05" 2014
"6544" NA 126804 "2014-11-26" 2014
"6545" "Elżbieta Gawryszczak" 126805 "2014-11-05" 2014
"6546" "Krzysztof Kacprzak" 126805 "2014-11-05" 2014
"6547" "Sławomir Zieliński" 126805 "2014-11-05" 2014
"6548" NA 126806 "2014-11-20" 2014
"6549" "Bartosz Lewandowski" 126807 "2014-11-06" 2014
"6550" "Izabela Wawrzynkiewicz" 126807 "2014-11-06" 2014
"6551" "Radosław Olewczyński" 126807 "2014-11-06" 2014
"6552" NA 126808 "2014-11-20" 2014
"6553" "Bartosz Lewandowski" 126809 "2014-11-06" 2014
"6554" "Izabela Wawrzynkiewicz" 126809 "2014-11-06" 2014
"6555" "Radosław Olewczyński" 126809 "2014-11-06" 2014
"6556" "Elżbieta Gawryszczak" 126810 "2014-11-05" 2014
"6557" "Krzysztof Kacprzak" 126810 "2014-11-05" 2014
"6558" "Sławomir Zieliński" 126810 "2014-11-05" 2014
"6559" NA 126811 "2014-11-26" 2014
"6560" NA 126812 "2014-11-20" 2014
"6561" "Bartosz Lewandowski" 126813 "2014-11-06" 2014
"6562" "Izabela Wawrzynkiewicz" 126813 "2014-11-06" 2014
"6563" "Radosław Olewczyński" 126813 "2014-11-06" 2014
"6564" NA 126832 "2015-01-19" 2015
"6565" "Anna Przybylska" 126833 "2014-12-29" 2014
"6566" "Anna Rodak" 126833 "2014-12-29" 2014
"6567" NA 126834 "2015-01-07" 2015
"6568" "Anna Rodak" 126835 "2014-12-22" 2014
"6569" "Paweł Antczak" 126835 "2014-12-22" 2014
"6570" "Barbara Kubasik" 126912 "2014-12-23" 2014
"6571" "Adam Kmieciak" 126913 "2014-12-23" 2014
"6572" NA 126982 "2014-10-30" 2014
"6573" "Marek Kruszewski" 126983 "2014-10-30" 2014
"6574" "T. Jakubowska-Wójcik" 126984 "2015-01-21" 2015
"6575" "Bożena Rządzińska" 127000 "2015-01-27" 2015
"6576" "Jacek Świerczyński" 127000 "2015-01-27" 2015
"6577" "Renata Jagura" 127000 "2015-01-27" 2015
"6578" NA 127001 "2015-01-27" 2015
"6579" NA 127002 "2014-11-14" 2014
"6580" "Bożena Rządzińska" 127003 "2014-11-07" 2014
"6581" "Jacek Świerczyński" 127003 "2014-11-07" 2014
"6582" "Joanna Łakomska-Grzelak" 127003 "2014-11-07" 2014
"6583" NA 127004 "2015-01-30" 2015
"6584" "Bogdan Jachowicz" 127005 "2015-01-22" 2015
"6585" "Izabela Wawrzynkiewicz" 127005 "2015-01-22" 2015
"6586" "Kinga Grzegorczyk" 127005 "2015-01-22" 2015
"6587" NA 127006 "2015-01-28" 2015
"6588" "Bogdan Jachowicz" 127007 "2015-01-28" 2015
"6589" NA 127008 "2014-11-20" 2014
"6590" "Bożena Rządzińska" 127009 "2014-11-07" 2014
"6591" NA 127010 "2014-11-12" 2014
"6592" "Dorota Kozarzewska" 127011 "2014-11-12" 2014
"6593" "Jacek Świerczyński" 127012 "2014-11-07" 2014
"6594" NA 127013 "2014-11-17" 2014
"6595" NA 127014 "2014-11-21" 2014
"6596" "Wojciech Borten" 127015 "2014-11-12" 2014
"6597" NA 127016 "2014-11-21" 2014
"6598" "Bożena Rządzińska" 127017 "2014-11-07" 2014
"6599" "Jacek Świerczyński" 127017 "2014-11-07" 2014
"6600" "Joanna Łakomska-Grzelak" 127017 "2014-11-07" 2014
"6601" NA 127018 "2014-12-01" 2014
"6602" "Marta Witoszyńska" 127019 "2014-11-07" 2014
"6603" "Renata Jagura" 127019 "2014-11-07" 2014
"6604" "Zofia Szcześniewicz" 127019 "2014-11-07" 2014
"6605" NA 127020 "2014-11-28" 2014
"6606" "Bożena Rządzińska" 127021 "2014-11-07" 2014
"6607" "Jacek Świerczyński" 127021 "2014-11-07" 2014
"6608" "Joanna Łakomska-Grzelak" 127021 "2014-11-07" 2014
"6609" NA 127022 "2014-11-26" 2014
"6610" "Radosław Olewczyński" 127023 "2014-11-06" 2014
"6611" "S O Izabela Wawrzynkiewicz" 127023 "2014-11-06" 2014
"6612" "Radosław Olewczyński" 127024 "2014-11-06" 2014
"6613" "S O Izabela Wawrzynkiewicz" 127024 "2014-11-06" 2014
"6614" NA 127025 "2014-11-26" 2014
"6615" NA 127026 "2014-11-26" 2014
"6616" "Radosław Olewczyński" 127027 "2014-11-06" 2014
"6617" "S O Izabela Wawrzynkiewicz" 127027 "2014-11-06" 2014
"6618" NA 127028 "2014-11-27" 2014
"6619" "Bożena Rządzińska" 127029 "2014-11-07" 2014
"6620" "Jacek Świerczyński" 127029 "2014-11-07" 2014
"6621" "Joanna Łakomska-Grzelak" 127029 "2014-11-07" 2014
"6622" "Bożena Rządzińska" 127030 "2014-11-07" 2014
"6623" "Jacek Świerczyński" 127030 "2014-11-07" 2014
"6624" "Joanna Łakomska-Grzelak" 127030 "2014-11-07" 2014
"6625" NA 127031 "2014-11-27" 2014
"6626" NA 127032 "2014-11-28" 2014
"6627" "Bożena Rządzińska" 127033 "2014-11-07" 2014
"6628" "Jacek Świerczyński" 127033 "2014-11-07" 2014
"6629" "Joanna Łakomska-Grzelak" 127033 "2014-11-07" 2014
"6630" NA 127034 "2014-11-25" 2014
"6631" "Bożena Rządzińska" 127035 "2014-11-07" 2014
"6632" "Jacek Świerczyński" 127035 "2014-11-07" 2014
"6633" "Joanna Łakomska-Grzelak" 127035 "2014-11-07" 2014
"6634" NA 127036 "2014-11-20" 2014
"6635" "Bożena Rządzińska" 127037 "2014-11-07" 2014
"6636" "Jacek Świerczyński" 127037 "2014-11-07" 2014
"6637" "Joanna Łakomska-Grzelak" 127037 "2014-11-07" 2014
"6638" "Barbara Pięcek" 127038 "2014-11-12" 2014
"6639" "Dorota Kozarzewska" 127038 "2014-11-12" 2014
"6640" "Jacek Kępa" 127038 "2014-11-12" 2014
"6641" NA 127039 "2014-12-02" 2014
"6642" NA 127040 "2014-11-28" 2014
"6643" "Bartosz Lewandowski" 127041 "2014-11-06" 2014
"6644" "Izabela Wawrzynkiewicz" 127041 "2014-11-06" 2014
"6645" "Radosław Olewczyński" 127041 "2014-11-06" 2014
"6646" "Bogdan Jachowicz Joanna Szczygielska" 127042 "2014-11-12" 2014
"6647" "Wojciech Borten" 127042 "2014-11-12" 2014
"6648" NA 127043 "2014-11-28" 2014
"6649" NA 127044 "2014-11-25" 2014
"6650" "Barbara Pięcek" 127045 "2014-11-12" 2014
"6651" "Dorota Kozarzewska" 127045 "2014-11-12" 2014
"6652" "Jacek Kępa" 127045 "2014-11-12" 2014
"6653" NA 127046 "2014-11-28" 2014
"6654" "Barbara Pięcek" 127047 "2014-11-12" 2014
"6655" "Jacek Kępa" 127047 "2014-11-12" 2014
"6656" "Sp Dorota Kozarzewska" 127047 "2014-11-12" 2014
"6657" NA 127048 "2014-11-20" 2014
"6658" "Bożena Rządzińska" 127049 "2014-11-07" 2014
"6659" NA 127209 "2015-01-29" 2015
"6660" "Monika Pawłowska-Radzimierska" 127210 "2015-01-15" 2015
"6661" "Paweł Wojas" 127210 "2015-01-15" 2015
"6662" NA 127211 "2015-01-29" 2015
"6663" "Monika Pawłowska-Radzimierska" 127212 "2015-01-15" 2015
"6664" "Paweł Wojas" 127212 "2015-01-15" 2015
"6665" "Sędziowie" 127343 "2015-02-03" 2015
"6666" "Monika Pawłowska-Radzimierska" 127344 "2015-01-15" 2015
"6667" "Paweł Wojas" 127344 "2015-01-15" 2015
"6668" "Sędziowie" 127345 "2015-02-03" 2015
"6669" "Monika Pawłowska-Radzimierska" 127346 "2015-01-15" 2015
"6670" "Paweł Wojas" 127346 "2015-01-15" 2015
"6671" "Sędziowie" 127347 "2015-02-03" 2015
"6672" "Anna Rodak" 127348 "2015-01-30" 2015
"6673" "Karol Kotyński" 127348 "2015-01-30" 2015
"6674" "Magdalena Lisowska" 127348 "2015-01-30" 2015
"6675" "Anna Rodak" 127506 "2015-01-29" 2015
"6676" "Magdalena Lisowska" 127506 "2015-01-29" 2015
"6677" NA 127507 "2015-02-05" 2015
"6678" NA 127522 "2014-12-22" 2014
"6679" NA 127523 "2015-01-27" 2015
"6680" NA 127643 "2014-11-26" 2014
"6681" "Barbara Pięcek" 127644 "2014-11-12" 2014
"6682" NA 127645 "2014-12-04" 2014
"6683" "Barbara Pięcek" 127646 "2014-11-12" 2014
"6684" "Dorota Kozarzewska" 127646 "2014-11-12" 2014
"6685" "Jacek Kępa" 127646 "2014-11-12" 2014
"6686" NA 127647 "2014-11-12" 2014
"6687" "Barbara Pięcek" 127648 "2014-11-12" 2014
"6688" "Dorota Kozarzewska" 127648 "2014-11-12" 2014
"6689" "Jacek Kępa" 127648 "2014-11-12" 2014
"6690" NA 127649 "2014-11-25" 2014
"6691" "Barbara Pięcek" 127650 "2014-11-12" 2014
"6692" "Dorota Kozarzewska" 127650 "2014-11-12" 2014
"6693" "Jacek Kępa" 127650 "2014-11-12" 2014
"6694" "Barbara Pięcek" 127651 "2014-11-12" 2014
"6695" "Dorota Kozarzewska" 127651 "2014-11-12" 2014
"6696" "Jacek Kępa" 127651 "2014-11-12" 2014
"6697" NA 127652 "2014-12-01" 2014
"6698" NA 127653 "2014-11-12" 2014
"6699" "Bogdan Jachowicz" 127654 "2014-11-12" 2014
"6700" "Joanna Szczygielska" 127654 "2014-11-12" 2014
"6701" "Wojciech Borten" 127654 "2014-11-12" 2014
"6702" "Bogdan Jachowicz Joanna Szczygielska" 127655 "2014-11-12" 2014
"6703" "Wojciech Borten" 127655 "2014-11-12" 2014
"6704" NA 127656 "2014-11-25" 2014
"6705" NA 127657 "2014-11-12" 2014
"6706" "Bogdan Jachowicz" 127658 "2014-11-12" 2014
"6707" "Joanna Szczygielska" 127658 "2014-11-12" 2014
"6708" "Wojciech Borten" 127658 "2014-11-12" 2014
"6709" NA 127712 "2015-02-05" 2015
"6710" "Anna Rodak" 127713 "2015-01-22" 2015
"6711" "Ewa Chałubińska" 127713 "2015-01-22" 2015
"6712" NA 127714 "2015-02-05" 2015
"6713" "Anna Rodak" 127715 "2015-01-22" 2015
"6714" "Ewa Chałubińska" 127715 "2015-01-22" 2015
"6715" "Izabela Wawrzynkiewicz" 127835 "2014-11-13" 2014
"6716" NA 127836 "2014-12-08" 2014
"6717" "Izabela Wawrzynkiewicz" 127837 "2014-11-13" 2014
"6718" "Marta Witoszyńska" 127837 "2014-11-13" 2014
"6719" "Sławomir Zieliński" 127837 "2014-11-13" 2014
"6720" NA 127838 "2014-12-08" 2014
"6721" "Dagmara Kowalczyk-Wrzodak" 127839 "2014-11-13" 2014
"6722" "Izabela Wawrzynkiewicz" 127839 "2014-11-13" 2014
"6723" "Radosław Olewczyński" 127839 "2014-11-13" 2014
"6724" NA 127840 "2014-12-02" 2014
"6725" "Barbara Pięcek" 127841 "2014-11-14" 2014
"6726" "Dorota Kozarzewska" 127841 "2014-11-14" 2014
"6727" "Jacek Kępa" 127841 "2014-11-14" 2014
